1.54882e+13  27.1081 0.001103  4.0027e+06 11617.4
1.51356e+13  27.8641 0.00110215  4.80906e+07 11945.4
1.47911e+13  28.6447 0.00110132  1.58734e+07 12180
1.44544e+13  29.4511 0.0011005  2.27792e+06 12512.7
1.41254e+13  30.2841 0.00109971  6.56319e+06 12839.1
1.38038e+13  31.145 0.00109894  8.68138e+06 12859.4
1.34896e+13  32.035 0.00109818  5.68153e+06 13155.8
1.31826e+13  32.9552 0.00109744  8.36345e+06 13545.6
1.28825e+13  33.9071 0.00109672  1.03578e+07 14254.1
1.25893e+13  34.892 0.00109602  3.23798e+06 14167.3
1.23027e+13  35.9113 0.00109534  7.96973e+06 14392.6
1.20226e+13  36.9666 0.00109467  3.50012e+06 14794.9
1.1749e+13  38.0597 0.00109401  2.28181e+06 15182.9
1.14815e+13  39.1921 0.00109338  1.60607e+07 15409.6
1.12202e+13  40.3659 0.00109275  6.01483e+06 15716.6
1.09648e+13  41.5829 0.00109215  4.81486e+06 16214.5
1.07152e+13  42.8452 0.00109155  1.26151e+07 16515.5
1.04713e+13  44.0109 0.00109098  9.76667e+06 16839.9
1.02329e+13  44.6552 0.00109041  1.423e+07 17164.9
1e+13  45.3033 0.00108986  4.08818e+06 17741.9
9.77237e+12  45.9551 0.00108932  1.03513e+07 17856.7
9.54993e+12  46.6104 0.00108879  1.44755e+07 18203.7
9.33254e+12  47.2692 0.00108828  7.73418e+06 18976.2
9.12011e+12  47.9311 0.00108778  8.92665e+06 19152.5
8.91251e+12  48.5962 0.00108729  2.68514e+07 19550.6
8.70964e+12  49.2642 0.00108681  8.11609e+06 20283.6
8.51138e+12  49.935 0.00108635  5.73426e+06 20697.2
8.31764e+12  50.6084 0.00108589  6.43413e+06 20949.3
8.12831e+12  51.2843 0.00108545  5.87588e+06 21664
7.94328e+12  51.9624 0.00108501  3.91258e+07 21595.7
7.76247e+12  52.6427 0.00108459  1.36686e+07 22045.9
7.58578e+12  53.3249 0.00108418  1.03596e+07 22556.6
7.4131e+12  54.0089 0.00108377  9.48343e+06 22660.4
7.24436e+12  54.6945 0.00108338  1.56102e+07 24361
7.07946e+12  55.3815 0.00108299  1.79386e+07 24877.5
6.91831e+12  56.0697 0.00108261  3.05155e+07 24584.1
6.76083e+12  56.759 0.00108225  8.71857e+06 26035.1
6.60693e+12  57.4492 0.00108189  3.34405e+06 26636.1
6.45654e+12  58.1401 0.00108154  4.28577e+06 26341.6
6.30957e+12  58.8315 0.00108119  4.3743e+07 28563.2
6.16595e+12  59.5233 0.00108086  4.51575e+07 29456
6.0256e+12  60.2152 0.00108053  1.92098e+07 28643.6
5.88844e+12  60.907 0.00108021  1.09207e+07 28666.5
5.7544e+12  61.5987 0.0010799  4.83296e+07 30230.7
5.62341e+12  62.2899 0.0010796  1.69555e+07 29176.4
5.49541e+12  62.9806 0.0010793  4.54235e+06 29188.7
5.37032e+12  63.6705 0.00107901  2.96599e+08 33413.1
5.24807e+12  64.3595 0.00107873  1.95392e+07 33681.7
5.12861e+12  65.0473 0.00107777  8.42642e+06 34272.2
5.01187e+12  65.7339 0.00107602  5.8376e+08 33782.5
4.89779e+12  66.419 0.00107431  1.31958e+07 37754.8
4.7863e+12  67.1024 0.00107265  2.97192e+07 41412.1
4.67735e+12  67.7839 0.00107103  7.22218e+06 38694.3
4.57088e+12  68.4635 0.00106946  3.45919e+07 39797.6
4.46684e+12  69.1409 0.00106792  2.30498e+07 35343.4
4.36516e+12  69.816 0.00106642  9.5237e+07 35875.7
4.2658e+12  70.4885 0.00106496  8.31702e+07 39942.7
4.16869e+12  71.1584 0.00106354  8.23721e+06 59367.2
4.0738e+12  71.8254 0.00106216  9.83633e+06 1.05515e+06
3.98107e+12  72.4895 0.00106081  8.11163e+06 43775.1
3.89045e+12  73.1504 0.00105949  2.68877e+07 43615.8
3.80189e+12  73.808 0.00105821  1.54721e+07 46605
3.71535e+12  74.4622 0.00105695  1.15217e+07 54263.1
3.63078e+12  75.1127 0.00105573  5.76145e+07 60970.4
3.54813e+12  75.7596 0.00105454  2.50757e+07 53334.4
3.46737e+12  76.4026 0.00105338  1.09759e+07 57486.7
3.38844e+12  77.0415 0.00105225  9.23974e+07 42570.7
3.31131e+12  78.1778 0.00105115  2.04846e+07 315409
3.23594e+12  79.8676 0.00105008  2.76538e+10 64263.8
3.16228e+12  81.591 0.00104903  2.72174e+07 82833.9
3.0903e+12  83.3486 0.001048  4.81193e+07 196668
3.01995e+12  85.1409 0.00104701  1.8414e+07 330806
2.95121e+12  86.9685 0.00104603  1.65063e+07 96803.7
2.88403e+12  88.8318 0.00104508  4.62207e+07 92236.1
2.81838e+12  90.7316 0.00104416  2.14472e+07 117635
2.75423e+12  92.6683 0.00104325  7.70433e+07 42022.7
2.69153e+12  94.6425 0.00104237  4.07962e+08 70057.2
2.63027e+12  96.6548 0.00104151  6.08358e+07 98017.8
2.5704e+12  98.7057 0.00104067  1.02205e+07 103464
2.51189e+12  100.796 0.00103986  4.3506e+07 202316
2.45471e+12  102.926 0.00103906  9.00689e+07 339720
2.39883e+12  105.096 0.00103828  4.37066e+07 212047
2.34423e+12  107.307 0.00103752  1.85656e+07 4.03919e+07
2.29087e+12  109.559 0.00103678  5.56175e+07 105462
2.23872e+12  111.853 0.00103605  2.49851e+08 55872.9
2.18776e+12  114.19 0.00103534  3.70682e+08 214990
2.13796e+12  116.571 0.00103465  5.77699e+07 61051.9
2.0893e+12  118.994 0.00103398  6.3882e+07 186799
2.04174e+12  121.462 0.00103332  1.05378e+09 0
1.99526e+12  123.975 0.00103268  1.01608e+09 300471
1.94984e+12  127.129 0.00103206  2.43877e+08 3.81332e+06
1.90546e+12  131.975 0.00103145  8.09018e+07 64280
1.86209e+12  137.082 0.00103085  5.47262e+08 1.23621e+06
1.8197e+12  142.469 0.00103027  5.7836e+07 590292
1.77828e+12  148.159 0.0010297  1.13061e+08 73972.1
1.7378e+12  154.176 0.00102915  1.76821e+07 1.37052e+07
1.69824e+12  160.548 0.00102861  5.25137e+07 49037.6
1.65959e+12  167.306 0.00102808  7.46338e+07 1.28279e+06
1.62181e+12  174.483 0.00102756  3.18251e+07 2.59317e+06
1.58489e+12  182.117 0.00102706  7.71118e+07 629526
1.54882e+12  190.251 0.00102657  1.2467e+08 1.96891e+08
1.51356e+12  198.935 0.00102609  7.03942e+07 3.2508e+06
1.47911e+12  208.223 0.00102562  4.79265e+08 366036
1.44544e+12  218.177 0.00102516  2.83749e+08 299188
1.41254e+12  228.869 0.00102471  5.71251e+07 93207.4
1.38038e+12  240.38 0.00102428  3.10874e+08 144012
1.34896e+12  252.807 0.00102385  5.48172e+07 190329
1.31826e+12  266.258 0.00102343  3.47157e+07 88803.8
1.28825e+12  280.861 0.00102303  1.5087e+08 255795
1.25893e+12  296.768 0.00102263  8.61647e+07 619760
1.23027e+12  314.155 0.00102224  6.32371e+08 966556
1.20226e+12  333.234 0.00102187  1.4846e+09 239160
1.1749e+12  354.258 0.0010215  6.99352e+07 225754
1.14815e+12  376.581 0.00102114  1.12002e+08 470275
1.12202e+12  388.927 0.00102078  6.17097e+07 314406
1.09648e+12  401.799 0.00102044  2.14904e+08 362862
1.07152e+12  415.229 0.0010201  7.96898e+07 1.01658e+06
1.04713e+12  429.25 0.00101978  7.22202e+08 0
1.02329e+12  443.898 0.00101946  1.28104e+08 220549
